train_loss,recon_loss,kl_loss,test_loss,recon_loss,kl_loss
,360.85198974609375,0.0028699629474431276,,-442.20219838637445,3.9683448120804448
,352.95245361328125,0.06051038205623627,,-592.0292642657292,4.473122527053247
,347.79876708984375,0.15766523778438568,,-512.1491609832301,4.2789468684887515
,344.11541748046875,0.20135498046875,,-531.6283243491871,4.862784295208841
,338.89788818359375,0.18219193816184998,,284.7680120750775,6.583932875712786
,333.23980712890625,0.13841475546360016,,-449.3688865200858,12.014891761300374
,326.9186096191406,0.09761683642864227,,-161.72394534960966,55.994173981747856
,318.57574462890625,0.07718198746442795,,-357.8766995733121,29.784964924420027
,306.024169921875,0.08381213992834091,,-497.7424155286864,26.105996293610765
,293.2218933105469,0.12125983089208603,,-119.88821381917492,21.05346855795278
,276.00042724609375,0.2048393040895462,,-547.6355058604192,26.383057990668078
,259.6713562011719,0.35998478531837463,,-528.6374621182962,21.921939372385044
,254.28671264648438,0.5710281133651733,,-554.3531025203647,20.121711146456366
,233.97698974609375,0.6059660315513611,,-579.1673638250279,19.73900941642266
,213.3020477294922,0.5127956867218018,,144.1031000059823,3.5444404072668783
,194.86753845214844,0.45787256956100464,,-578.3832031337024,5.322155752520975
,180.9224853515625,0.4886018931865692,,-183.29443228372259,7.085799079354614
,167.17120361328125,0.49071407318115234,,-586.3683403303405,6.3765567032549555
,147.02432250976562,0.48465967178344727,,-621.0866291820427,5.7508016174103505
,124.90766906738281,0.5551387071609497,,-661.8138837556949,6.138924017106944
,107.44075012207031,0.6272347569465637,,-521.1994029619214,29.07383119730955
,86.7374267578125,0.7347055673599243,,-545.41948344006,20.69258905207386
,78.27698516845703,0.8572771549224854,,-510.06318281798997,29.75083894843251
,47.08557891845703,1.0440161228179932,,-561.9105770998033,25.341525930095223
,7.894904136657715,1.3694803714752197,,-575.6119472038625,23.57410138832696
,-7.037093162536621,1.6952955722808838,,-434.9132243932562,20.562247708611313
,-41.73180389404297,2.101778030395508,,-476.0269287339368,15.89386662864821
,-32.36430358886719,2.5203845500946045,,-531.5953280748739,15.95552564252478
,-84.38456726074219,3.178865432739258,,-583.7486522288779,19.32585171432332
,-103.6897964477539,3.8606061935424805,,-566.6980901870238,19.83559122424539
,-150.3193359375,4.86392068862915,,,
,-163.74526977539062,5.181463241577148,,,
,-195.36380004882812,5.9618449211120605,,,
,-200.45135498046875,6.663141250610352,,,
,-188.10382080078125,6.389406204223633,,,
,-219.32664489746094,7.070760726928711,,,
,-234.99334716796875,7.454256534576416,,,
,-252.32777404785156,7.317000389099121,,,
,-267.28680419921875,7.648032188415527,,,
,-282.9851989746094,7.892213344573975,,,
,-299.7788391113281,7.850320816040039,,,
,-301.2660827636719,8.077516555786133,,,
,-245.93739318847656,7.336112022399902,,,
,-308.24456787109375,7.973494529724121,,,
,-352.6682434082031,7.806431293487549,,,
,-304.14697265625,7.406587600708008,,,
,-341.8277282714844,7.830726623535156,,,
,-270.8513488769531,7.192760467529297,,,
,-343.6514892578125,7.501321792602539,,,
,-295.6357421875,7.403724670410156,,,
,-321.8246765136719,7.102652072906494,,,
,-285.2375183105469,7.004974842071533,,,
,-302.7568359375,7.498563766479492,,,
,-276.9356994628906,6.760076522827148,,,
,-285.24639892578125,6.71978759765625,,,
,-398.02911376953125,7.279259204864502,,,
,-313.9700927734375,7.255087852478027,,,
,-369.53424072265625,6.863885402679443,,,
,-330.605712890625,6.682514667510986,,,
,-366.168701171875,6.8767852783203125,,,
,-332.512451171875,7.005507946014404,,,
,-365.389404296875,6.865642547607422,,,
,-347.3274230957031,6.628825664520264,,,
,-382.2385559082031,6.733735084533691,,,
,-334.7217712402344,6.735657691955566,,,
,-366.1297302246094,6.805325508117676,,,
,-357.1125793457031,6.666296482086182,,,
,-376.0953674316406,6.80081033706665,,,
,-378.0618896484375,6.793666839599609,,,
,-296.10650634765625,6.43041467666626,,,
,-392.17901611328125,6.631263256072998,,,
,-378.64422607421875,6.4855570793151855,,,
,-398.84600830078125,6.444186687469482,,,
,-385.5378723144531,6.323131084442139,,,
,-410.50518798828125,6.247126579284668,,,
,-421.86395263671875,6.238336563110352,,,
,-392.21038818359375,6.179431915283203,,,
,-419.17523193359375,6.13940954208374,,,
,-466.86785888671875,6.368501663208008,,,
,-402.7751159667969,6.070805549621582,,,
,-376.4677734375,6.377558708190918,,,
,-337.0910339355469,5.9797043800354,,,
,-349.7032165527344,6.226222991943359,,,
,-353.17626953125,6.0002851486206055,,,
,-406.9231872558594,6.038680553436279,,,
,-381.7510986328125,6.238927841186523,,,
,-347.24871826171875,5.668415069580078,,,
,-399.0895690917969,5.741355895996094,,,
,-374.49102783203125,6.025124549865723,,,
,-383.177490234375,5.77940034866333,,,
,-384.6412353515625,5.533201694488525,,,
,-366.05029296875,5.443556308746338,,,
,-409.6823425292969,5.573423385620117,,,
,-351.5490417480469,5.636804580688477,,,
,-411.60205078125,5.575103282928467,,,
,-385.7252197265625,5.453134059906006,,,
,-380.20318603515625,5.37042760848999,,,
,-419.2052917480469,5.532151222229004,,,
,-427.6998291015625,5.667852401733398,,,
,-461.24005126953125,5.664346694946289,,,
,-466.23748779296875,5.696703910827637,,,
,-469.4491271972656,5.815460205078125,,,
,-426.2060241699219,5.704875469207764,,,
,-434.8174743652344,5.776702404022217,,,
,-444.6731872558594,5.88274621963501,,,
,-342.5502624511719,5.939075469970703,,,
,-73.94012451171875,5.681577682495117,,,
,-316.8467712402344,5.518007278442383,,,
,-335.551513671875,5.651276111602783,,,
,-405.189697265625,5.325689792633057,,,
,-371.9093322753906,5.192505359649658,,,
,-379.8841247558594,5.143736839294434,,,
,-378.77880859375,5.056934833526611,,,
,-408.42376708984375,4.977638244628906,,,
,-419.98516845703125,4.919400215148926,,,
,-401.45941162109375,4.9020915031433105,,,
,-383.4089660644531,4.850847244262695,,,
,-417.21759033203125,4.858142852783203,,,
,-416.63128662109375,4.8401994705200195,,,
,-414.71551513671875,4.834425926208496,,,
,-382.0356750488281,4.836933612823486,,,
,-426.1827392578125,4.890888214111328,,,
,-416.03277587890625,4.86331844329834,,,
,-413.97967529296875,4.950837135314941,,,
,-473.7122802734375,5.106365203857422,,,
,-430.19189453125,5.0132036209106445,,,
,-503.3367004394531,5.284534931182861,,,
,-434.68023681640625,5.2639479637146,,,
,-431.57403564453125,5.185006618499756,,,
,-434.31964111328125,5.333425045013428,,,
,-372.3748779296875,5.159918785095215,,,
,-281.70458984375,5.455366134643555,,,
,-105.25296783447266,4.924734592437744,,,
,-111.60972595214844,4.766016483306885,,,
,-310.342529296875,4.720303058624268,,,
,-365.3269958496094,4.897879600524902,,,
,-304.8913879394531,4.770749092102051,,,
,-367.2334899902344,4.550118923187256,,,
,-372.97674560546875,4.463072776794434,,,
,-300.97601318359375,4.271724700927734,,,
,-324.09039306640625,4.313455104827881,,,
,-309.5301513671875,4.225103378295898,,,
,-303.3949279785156,4.274768829345703,,,
,-341.519287109375,4.361162185668945,,,
,-350.43695068359375,4.312910079956055,,,
,-348.30242919921875,4.270009517669678,,,
,-332.35479736328125,4.174537658691406,,,
,-342.0050964355469,4.125699996948242,,,
,-368.3878173828125,4.181095600128174,,,
,-341.7063903808594,4.164920806884766,,,
,-370.208740234375,4.230954647064209,,,
,-388.5429382324219,4.2274370193481445,,,
,-403.05377197265625,4.269207954406738,,,
,-397.2491455078125,4.259340286254883,,,
,-366.8562316894531,4.231358528137207,,,
,-397.0615234375,4.296815872192383,,,
,-424.8599853515625,4.3367509841918945,,,
,-440.3323059082031,4.36032772064209,,,
,-401.78045654296875,4.358163833618164,,,
,-374.2095031738281,4.4368743896484375,,,
,-415.70013427734375,4.523616790771484,,,
,-367.28521728515625,4.4279961585998535,,,
,-423.9228515625,4.489576816558838,,,
,-454.3415832519531,4.541149139404297,,,
,-457.5670166015625,4.544187545776367,,,
,-440.845947265625,4.521679401397705,,,
,-413.9014892578125,4.556106090545654,,,
,-389.504638671875,4.508782863616943,,,
,-428.02490234375,4.635000705718994,,,
,-443.38250732421875,4.666396617889404,,,
,-412.7151794433594,4.731296539306641,,,
,-488.46533203125,4.740044593811035,,,
,-485.5783996582031,4.720835208892822,,,
,-447.1741027832031,4.69322395324707,,,
,-473.1737976074219,4.768692493438721,,,
,-494.6732482910156,4.818760395050049,,,
,-488.62933349609375,4.8533477783203125,,,
,-505.99658203125,4.903685569763184,,,
,-517.7547607421875,4.905919075012207,,,
,-489.7875671386719,4.875971794128418,,,
,-520.8048095703125,4.968179225921631,,,
,-572.6646118164062,5.121640205383301,,,
,-468.304443359375,5.042483329772949,,,
,-351.949951171875,4.9687933921813965,,,
,-481.40032958984375,5.055956840515137,,,
,-532.7682495117188,4.915223598480225,,,
,-482.136474609375,4.976441860198975,,,
,-496.392822265625,4.871225357055664,,,
,-517.901123046875,4.9003496170043945,,,
,-480.0283203125,4.8606743812561035,,,
,-499.9244689941406,4.954361915588379,,,
,-488.3394775390625,4.9023637771606445,,,
,-519.570068359375,4.908984661102295,,,
,-531.4646606445312,4.971900939941406,,,
,-551.738525390625,4.999965667724609,,,
,-532.8383178710938,5.076810359954834,,,
,-446.8098449707031,5.136011123657227,,,
,-204.08900451660156,5.003747940063477,,,
,103.39276885986328,4.692605018615723,,,
,-155.45346069335938,4.2681498527526855,,,
,-230.27911376953125,4.042466640472412,,,
,-160.34169006347656,3.9605464935302734,,,
,-119.47474670410156,3.9516491889953613,,,
,-103.148681640625,3.836427927017212,,,
,-91.01669311523438,3.831444263458252,,,
,-117.94505310058594,3.6854820251464844,,,
,-119.74176788330078,3.60538649559021,,,
,-154.8137969970703,3.511770009994507,,,
,-170.60511779785156,3.3636972904205322,,,
,-202.3034210205078,3.259390115737915,,,
,-201.7805633544922,3.197605848312378,,,
,-230.083251953125,3.071371555328369,,,
,-247.3148956298828,2.9543654918670654,,,
,-255.43516540527344,2.9440741539001465,,,
,-281.4727783203125,2.9287264347076416,,,
,-308.1809387207031,2.8427016735076904,,,
,-309.2428894042969,2.8330752849578857,,,
,-300.41815185546875,2.8845009803771973,,,
,-305.21221923828125,2.955343008041382,,,
,-290.98126220703125,3.1346497535705566,,,
,-347.37139892578125,2.887629270553589,,,
,-360.7672119140625,2.9147982597351074,,,
,-370.3210144042969,3.034728765487671,,,
,-339.53070068359375,3.131532669067383,,,
,-417.03106689453125,3.217318534851074,,,
,-424.95611572265625,3.249674081802368,,,
,-426.8719787597656,3.2225513458251953,,,
,-414.1499328613281,3.779484987258911,,,
,-445.4024963378906,3.5494537353515625,,,
,-487.1281433105469,3.7150487899780273,,,
,-549.4238891601562,3.7187061309814453,,,
,-454.21490478515625,4.117119789123535,,,
,-451.4216613769531,3.913850784301758,,,
,-415.9888000488281,3.982538938522339,,,
,-433.6609191894531,4.318551063537598,,,
,-452.0076904296875,4.384435176849365,,,
,-499.0029602050781,4.794163703918457,,,
,-512.5689697265625,4.72335147857666,,,
,-449.1651916503906,4.883462905883789,,,
,-420.1231384277344,5.1421613693237305,,,
,-459.3954162597656,4.975052833557129,,,
,-402.9879150390625,4.7977471351623535,,,
,-509.25811767578125,4.973578453063965,,,
,-449.02294921875,4.886610507965088,,,
,-436.3175964355469,5.1720380783081055,,,
,-552.741455078125,4.880345344543457,,,
,-527.850830078125,4.948920726776123,,,
,-386.8586730957031,4.825128078460693,,,
,-518.8291015625,4.908550262451172,,,
,-550.6412353515625,4.934392929077148,,,
,-476.88031005859375,5.1504693031311035,,,
,-563.4942626953125,4.9336771965026855,,,
,-555.0167236328125,5.165653705596924,,,
,-573.7651977539062,5.0339813232421875,,,
,-550.1010131835938,5.3266987800598145,,,
,-536.147705078125,5.165879249572754,,,
,-408.38665771484375,5.216736316680908,,,
,-61.925079345703125,5.060760974884033,,,
,-358.0970764160156,4.4472808837890625,,,
,-339.0322265625,4.315720081329346,,,
,-359.78314208984375,3.993565559387207,,,
,-385.354248046875,3.9115958213806152,,,
,-378.2696228027344,3.8487682342529297,,,
,-346.6280212402344,3.8476247787475586,,,
,-328.9163513183594,3.8469932079315186,,,
,-365.1365966796875,3.7397353649139404,,,
,-373.7451171875,3.5323381423950195,,,
,-376.4910583496094,3.591723918914795,,,
,-387.4288635253906,3.352693557739258,,,
,-386.6195983886719,3.430265426635742,,,
,-396.81463623046875,3.2919697761535645,,,
,-384.93133544921875,3.279254198074341,,,
,-398.37493896484375,3.4553449153900146,,,
,-429.098388671875,3.388063430786133,,,
,-414.2496337890625,3.3862948417663574,,,
,-413.49310302734375,3.4319775104522705,,,
,-434.28045654296875,3.3632709980010986,,,
,-414.2787780761719,3.415274143218994,,,
,-478.2077941894531,3.406826972961426,,,
,-448.46466064453125,3.475534200668335,,,
,-456.8852233886719,3.560115098953247,,,
,-472.00726318359375,3.593580961227417,,,
,-500.5203857421875,3.697892665863037,,,
,-453.312744140625,3.7504687309265137,,,
,-519.1065673828125,3.7946197986602783,,,
,-525.0057373046875,3.970797538757324,,,
,-531.3063354492188,4.192195892333984,,,
,-488.4877014160156,4.099359035491943,,,
,-321.5260925292969,4.4672040939331055,,,
,-365.4793701171875,4.332140922546387,,,
,-399.2607421875,4.228488445281982,,,
,-417.5135192871094,4.196935176849365,,,
,-465.1824645996094,4.079200744628906,,,
,-471.94268798828125,4.010744094848633,,,
,-451.2371826171875,4.228517532348633,,,
,-418.4817810058594,4.120413780212402,,,
,-485.5677185058594,4.079306602478027,,,
